,model,target_dataset,model_name,dataset_name,task_type,metric,batch_size,dataset_path,runtime,score
819,Jeevesh8/init_bert_ft_qqp-24,tweet_eval/hate,Jeevesh8/init_bert_ft_qqp-24,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.632903814315796,-0.5327788557848872
820,vinai/bertweet-base,tweet_eval/hate,vinai/bertweet-base,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.089274644851685,-0.4921748411600123
821,bert-base-uncased,tweet_eval/hate,bert-base-uncased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.84661316871643,-0.5092013750911449
822,distilbert-base-uncased,tweet_eval/hate,distilbert-base-uncased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,7.529537200927734,-0.5101450146326718
823,Jeevesh8/6ep_bert_ft_cola-29,tweet_eval/hate,Jeevesh8/6ep_bert_ft_cola-29,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.537363529205322,-0.5254816337454032
824,connectivity/bert_ft_qqp-17,tweet_eval/hate,connectivity/bert_ft_qqp-17,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.566892385482788,-0.5351089073356281
825,roberta-base,tweet_eval/hate,roberta-base,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.752743005752563,-0.5198691748509703
826,finiteautomata/betonews-tweetcontext,tweet_eval/hate,finiteautomata/betonews-tweetcontext,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,17.177961826324463,-0.5899757033547114
827,michiyasunaga/LinkBERT-base,tweet_eval/hate,michiyasunaga/LinkBERT-base,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.427285432815552,-0.5199577939310465
828,albert-base-v2,tweet_eval/hate,albert-base-v2,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.90228271484375,-0.5465693504318807
829,Aureliano/distilbert-base-uncased-if,tweet_eval/hate,Aureliano/distilbert-base-uncased-if,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,7.660110712051392,-0.5855410666359807
830,bert-base-cased,tweet_eval/hate,bert-base-cased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,15.316965818405151,-0.5127802168862438
831,vinai/bertweet-covid19-base-cased,tweet_eval/hate,vinai/bertweet-covid19-base-cased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.8880136013031,-0.4910661339203716
832,warwickai/fin-perceiver,tweet_eval/hate,warwickai/fin-perceiver,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,93.5078628063202,-0.5904438734699871
833,cardiffnlp/twitter-roberta-base-2021-124m,tweet_eval/hate,cardiffnlp/twitter-roberta-base-2021-124m,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.917238473892212,-0.5115600558153615
834,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,tweet_eval/hate,justinqbui/bertweet-covid19-base-uncased-pretraining-covid-vaccine-tweets,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.970258712768555,-0.5165514591089754
835,rmihaylov/roberta-base-sentiment-bg,tweet_eval/hate,rmihaylov/roberta-base-sentiment-bg,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,8.360300779342651,-0.6352468158162707
836,juliensimon/autonlp-imdb-demo-hf-16622767,tweet_eval/hate,juliensimon/autonlp-imdb-demo-hf-16622767,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,7.575620889663696,-0.5431211342039528
837,vinai/bertweet-covid19-base-uncased,tweet_eval/hate,vinai/bertweet-covid19-base-uncased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.265734434127808,-0.4930650904133627
838,Nanatan/distilbert-base-uncased-finetuned-emotion,tweet_eval/hate,Nanatan/distilbert-base-uncased-finetuned-emotion,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,6.667773962020874,-0.5395970374982433
839,Alassea/glue_sst_classifier,tweet_eval/hate,Alassea/glue_sst_classifier,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,14.91558313369751,-0.51267640827717
840,connectivity/bert_ft_qqp-1,tweet_eval/hate,connectivity/bert_ft_qqp-1,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.554821729660034,-0.5215688152529472
841,bert-large-uncased,tweet_eval/hate,bert-large-uncased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,36.10598421096802,-0.5103491544434212
842,roberta-large,tweet_eval/hate,roberta-large,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,35.98052501678467,-0.4950930775449134
843,Jeevesh8/lecun_feather_berts-8,tweet_eval/hate,Jeevesh8/lecun_feather_berts-8,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.789788484573364,-0.5162183065186872
844,Jeevesh8/bert_ft_qqp-39,tweet_eval/hate,Jeevesh8/bert_ft_qqp-39,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.94809913635254,-0.5199457760332797
845,,,,,,,,,,
846,IMSyPP/hate_speech_nl,tweet_eval/hate,IMSyPP/hate_speech_nl,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,17.49144697189331,-0.6313698184907897
847,Jeevesh8/lecun_feather_berts-7,tweet_eval/hate,Jeevesh8/lecun_feather_berts-7,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.578564643859863,-0.512614998531041
848,korca/bae-roberta-base-boolq,tweet_eval/hate,korca/bae-roberta-base-boolq,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,12.084416627883911,-0.5718316700968654
849,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,tweet_eval/hate,Hate-speech-CNERG/bert-base-uncased-hatexplain-rationale-two,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.706326961517334,-0.5018467069832531
850,matthewburke/korean_sentiment,tweet_eval/hate,matthewburke/korean_sentiment,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,18.277037143707275,-0.6038785245085744
851,navsad/navid_test_bert,tweet_eval/hate,navsad/navid_test_bert,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,25.007200717926025,-0.5325893348324138
852,w11wo/sundanese-bert-base-emotion-classifier,tweet_eval/hate,w11wo/sundanese-bert-base-emotion-classifier,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,14.446370840072632,-0.6296203277361359
853,waboucay/camembert-base-finetuned-xnli_fr-finetuned-nli-rua_wl,tweet_eval/hate,waboucay/camembert-base-finetuned-xnli_fr-finetuned-nli-rua_wl,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,15.405279159545898,-0.7073270675033263
854,connectivity/bert_ft_qqp-94,tweet_eval/hate,connectivity/bert_ft_qqp-94,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,21.81867289543152,-0.5443582905942904
855,Jeevesh8/bert_ft_cola-88,tweet_eval/hate,Jeevesh8/bert_ft_cola-88,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,12.157268524169922,-0.5259030972096046
856,aditeyabaral/finetuned-sail2017-xlm-roberta-base,tweet_eval/hate,aditeyabaral/finetuned-sail2017-xlm-roberta-base,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,14.481899499893188,-0.5538533367814971
857,connectivity/bert_ft_qqp-96,tweet_eval/hate,connectivity/bert_ft_qqp-96,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.975923776626589,-0.5261152998423912
858,mrm8488/codebert-base-finetuned-detect-insecure-code,tweet_eval/hate,mrm8488/codebert-base-finetuned-detect-insecure-code,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,12.053656101226808,-0.5937456012085953
859,ishan/bert-base-uncased-mnli,tweet_eval/hate,ishan/bert-base-uncased-mnli,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.805884599685667,-0.5173064782433043
860,aychang/bert-base-cased-trec-coarse,tweet_eval/hate,aychang/bert-base-cased-trec-coarse,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,14.864181995391846,-0.5259712178202576
861,cardiffnlp/bertweet-base-stance-climate,tweet_eval/hate,cardiffnlp/bertweet-base-stance-climate,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.265560150146484,-0.5117323536853313
862,socialmediaie/TRAC2020_IBEN_B_bert-base-multilingual-uncased,tweet_eval/hate,socialmediaie/TRAC2020_IBEN_B_bert-base-multilingual-uncased,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.89649510383606,-0.5467509348706198
863,anferico/bert-for-patents,tweet_eval/hate,anferico/bert-for-patents,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,41.38166999816895,-0.5841764075585727
864,XSY/albert-base-v2-imdb-calssification,tweet_eval/hate,XSY/albert-base-v2-imdb-calssification,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,14.106419801712036,-0.5604591739135862
865,zenkri/autotrain-Arabic_Poetry_by_Subject-920730230,tweet_eval/hate,zenkri/autotrain-Arabic_Poetry_by_Subject-920730230,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.82322597503662,-0.5543612348906453
866,M47Labs/spanish_news_classification_headlines_untrained,tweet_eval/hate,M47Labs/spanish_news_classification_headlines_untrained,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.48644781112671,-0.6020694802685891
867,fabriceyhc/bert-base-uncased-imdb,tweet_eval/hate,fabriceyhc/bert-base-uncased-imdb,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.78402304649353,-0.5402188915677046
868,boychaboy/MNLI_roberta-base,tweet_eval/hate,boychaboy/MNLI_roberta-base,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.321970462799072,-0.5348711898592337
869,cointegrated/roberta-base-formality,tweet_eval/hate,cointegrated/roberta-base-formality,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,22.33653712272644,-0.5789193627363297
870,elozano/tweet_offensive_eval,tweet_eval/hate,elozano/tweet_offensive_eval,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.80581021308899,-0.6610537307199587
871,gchhablani/bert-base-cased-finetuned-rte,tweet_eval/hate,gchhablani/bert-base-cased-finetuned-rte,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.475379705429075,-0.518811551639256
872,CAMeL-Lab/bert-base-arabic-camelbert-da-sentiment,tweet_eval/hate,CAMeL-Lab/bert-base-arabic-camelbert-da-sentiment,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,20.56670618057251,-0.6034004292587682
873,JonatanGk/roberta-base-ca-finetuned-hate-speech-offensive-catalan,tweet_eval/hate,JonatanGk/roberta-base-ca-finetuned-hate-speech-offensive-catalan,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,16.21388530731201,-0.6126518451724878
874,classla/bcms-bertic-parlasent-bcs-ter,tweet_eval/hate,classla/bcms-bertic-parlasent-bcs-ter,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,19.85948133468628,-0.5975343602455919
875,Raychanan/COVID_RandomOver,tweet_eval/hate,Raychanan/COVID_RandomOver,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,15.30143904685974,-0.7134952807262285
876,emrecan/bert-base-multilingual-cased-snli_tr,tweet_eval/hate,emrecan/bert-base-multilingual-cased-snli_tr,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.189900875091553,-0.5438665883059546
877,YeRyeongLee/electra-base-discriminator-finetuned-filtered-0602,tweet_eval/hate,YeRyeongLee/electra-base-discriminator-finetuned-filtered-0602,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.93842601776123,-0.7134376012015753
878,bondi/bert-semaphore-prediction-w4,tweet_eval/hate,bondi/bert-semaphore-prediction-w4,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,33.03517031669617,-0.6105904817284273
879,Jeevesh8/feather_berts_92,tweet_eval/hate,Jeevesh8/feather_berts_92,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,11.772170066833496,-0.5115658416338721
880,anvay/finetuning-cardiffnlp-sentiment-model,tweet_eval/hate,anvay/finetuning-cardiffnlp-sentiment-model,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.380024909973145,-0.4972193551180859
881,ali2066/DistilBERTFINAL_ctxSentence_TRAIN_editorials_TEST_NULL_second_train_set_null_False,tweet_eval/hate,ali2066/DistilBERTFINAL_ctxSentence_TRAIN_editorials_TEST_NULL_second_train_set_null_False,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.99011492729187,-0.5484741429753635
882,fgaim/tiroberta-geezswitch,tweet_eval/hate,fgaim/tiroberta-geezswitch,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,48.92404174804688,-0.615348860063157
883,joebobby/finetuning-sentiment-model-5000-samples3,tweet_eval/hate,joebobby/finetuning-sentiment-model-5000-samples3,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.658493518829346,-0.5193706182286733
884,mrm8488/electricidad-base-finetuned-pawsx-es,tweet_eval/hate,mrm8488/electricidad-base-finetuned-pawsx-es,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,16.178858995437622,-0.6345766098356838
885,CAMeL-Lab/bert-base-arabic-camelbert-mix-did-nadi,tweet_eval/hate,CAMeL-Lab/bert-base-arabic-camelbert-mix-did-nadi,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,24.22061252593994,-0.6133334980568766
886,Jeevesh8/init_bert_ft_qqp-33,tweet_eval/irony,Jeevesh8/init_bert_ft_qqp-33,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,3.5286386013031006,-0.6592942009353595
887,philschmid/tiny-distilbert-classification,tweet_eval/irony,philschmid/tiny-distilbert-classification,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,1.0374431610107422,-1.050350674877505
888,Guscode/DKbert-hatespeech-detection,tweet_eval/hate,Guscode/DKbert-hatespeech-detection,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,13.44965410232544,-0.6155235837834625
889,manueltonneau/bert-twitter-en-is-hired,tweet_eval/hate,manueltonneau/bert-twitter-en-is-hired,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,12.343825101852415,-0.5010762863782903
890,marcelcastrobr/sagemaker-distilbert-emotion,tweet_eval/irony,marcelcastrobr/sagemaker-distilbert-emotion,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.043107271194458,-0.6737354065687222
891,Monsia/camembert-fr-covid-tweet-classification,tweet_eval/hate,Monsia/camembert-fr-covid-tweet-classification,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,17.541778564453125,-0.562160895165938
892,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,tweet_eval/irony,ali2066/finetuned_sentence_itr1_2e-05_all_26_02_2022-04_03_26,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,3.33794379234314,-0.6650532819621158
893,vaariis/distilbert-base-uncased-finetuned-emotion,tweet_eval/irony,vaariis/distilbert-base-uncased-finetuned-emotion,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.483492136001587,-0.6729395612592919
894,heranm/finetuning-sentiment-model-3000-samples,tweet_eval/irony,heranm/finetuning-sentiment-model-3000-samples,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.0117335319519043,-0.6443272300172378
895,PrasunMishra/finetuning-sentiment-model-3000-samples,tweet_eval/irony,PrasunMishra/finetuning-sentiment-model-3000-samples,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.038961410522461,-0.6419874822662766
896,jasonyim2/distilbert-base-uncased-finetuned-emotion,tweet_eval/irony,jasonyim2/distilbert-base-uncased-finetuned-emotion,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.5790438652038574,-0.673328694809693
897,ChrisUPM/BioBERT_Re_trained,tweet_eval/hate,ChrisUPM/BioBERT_Re_trained,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,12.663150548934937,-0.5714519086577003
898,ASCCCCCCCC/distilbert-base-chinese-amazon_zh_20000,tweet_eval/hate,ASCCCCCCCC/distilbert-base-chinese-amazon_zh_20000,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,16.100099802017212,-0.6006316167745511
899,riyadhctg/distilbert-base-uncased-finetuned-cola,tweet_eval/irony,riyadhctg/distilbert-base-uncased-finetuned-cola,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.642859697341919,-0.6532834655834017
900,kyleinincubated/autonlp-cat333-624217911,tweet_eval/hate,kyleinincubated/autonlp-cat333-624217911,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,16.096611499786377,-0.5882371761714935
901,dapang/distilroberta-base-mic-sym,tweet_eval/irony,dapang/distilroberta-base-mic-sym,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.6341817378997803,-0.6284629200565368
902,gchhablani/bert-base-cased-finetuned-wnli,tweet_eval/hate,gchhablani/bert-base-cased-finetuned-wnli,hate,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,25.26621437072754,-0.5186392815389873
903,SetFit/distilbert-base-uncased__sst2__train-16-0,tweet_eval/irony,SetFit/distilbert-base-uncased__sst2__train-16-0,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.6208176612854004,-0.6463078975848617
904,SetFit/distilbert-base-uncased__hate_speech_offensive__train-16-1,tweet_eval/irony,SetFit/distilbert-base-uncased__hate_speech_offensive__train-16-1,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.036128282546997,-0.6545716311852872
905,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,tweet_eval/irony,Splend1dchan/bert-base-uncased-slue-goldtrascription-e3-lr1e-4,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,3.009962797164917,-0.6409454747513418
906,nurkayevaa/autonlp-bert-covid-407910458,tweet_eval/irony,nurkayevaa/autonlp-bert-covid-407910458,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.610633611679077,-0.655708452421548
907,abdelkader/distilbert-base-uncased-finetuned-emotion,tweet_eval/irony,abdelkader/distilbert-base-uncased-finetuned-emotion,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,2.8177287578582764,-0.6720251888112723
908,connectivity/cola_6ep_ft-33,tweet_eval/irony,connectivity/cola_6ep_ft-33,irony,sequence_classification,TransferabilityMetric.LOG_ME,16.0,tweet_eval,3.7039663791656494,-0.6416263670432255
